No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
42745,2026,11,17,0,12.0,-8,7.0,1030.0,NW,97.0,0,0
42746,2026,11,17,1,13.0,-8,6.0,1030.0,NW,101.92,0,0
42747,2026,11,17,2,12.0,-9,6.0,1030.0,NW,107.73,0,0
42748,2026,11,17,3,13.0,-9,6.0,1030.0,NW,114.88,0,0
42749,2026,11,17,4,11.0,-9,5.0,1030.0,NW,120.69,0,0
42750,2026,11,17,5,11.0,-8,2.0,1031.0,cv,0.89,0,0
42751,2026,11,17,6,9.0,-9,2.0,1031.0,cv,1.78,0,0
42752,2026,11,17,7,11.0,-7,-1.0,1032.0,NE,1.79,0,0
42753,2026,11,17,8,17.0,-6,2.0,1033.0,NE,3.58,0,0
42754,2026,11,17,9,19.0,-8,8.0,1033.0,NW,3.13,0,0
42755,2026,11,17,10,19.0,-9,9.0,1033.0,NW,7.15,0,0
42756,2026,11,17,11,16.0,-9,10.0,1032.0,NW,8.94,0,0
42757,2026,11,17,12,14.0,-11,11.0,1031.0,NW,13.86,0,0
42758,2026,11,17,13,15.0,-11,12.0,1030.0,NW,18.78,0,0
42759,2026,11,17,14,15.0,-11,12.0,1029.0,NW,23.7,0,0
42760,2026,11,17,15,8.0,-12,12.0,1029.0,NW,28.62,0,0
42761,2026,11,17,16,13.0,-13,12.0,1029.0,NW,33.54,0,0
42762,2026,11,17,17,16.0,-13,12.0,1029.0,NW,36.67,0,0
42763,2026,11,17,18,27.0,-10,7.0,1030.0,cv,0.89,0,0
42764,2026,11,17,19,47.0,-9,4.0,1030.0,cv,1.78,0,0
42765,2026,11,17,20,54.0,-6,3.0,1030.0,cv,2.67,0,0
42766,2026,11,17,21,62.0,-6,2.0,1030.0,cv,3.56,0,0
42767,2026,11,17,22,66.0,-6,1.0,1031.0,SE,0.89,0,0
42768,2026,11,17,23,72.0,-7,1.0,1031.0,cv,0.89,0,0
42769,2026,11,18,0,81.0,-6,0.0,1030.0,NW,0.89,0,0
42770,2026,11,18,1,138.0,-7,-2.0,1030.0,NW,1.78,0,0
42771,2026,11,18,2,121.0,-6,-2.0,1030.0,NW,3.57,0,0
42772,2026,11,18,3,78.0,-5,-1.0,1030.0,NW,5.36,0,0
42773,2026,11,18,4,78.0,-7,-3.0,1030.0,NW,7.15,0,0
42774,2026,11,18,5,63.0,-8,-2.0,1030.0,NW,10.28,0,0
42775,2026,11,18,6,45.0,-8,-2.0,1030.0,NW,12.07,0,0
42776,2026,11,18,7,39.0,-7,-1.0,1030.0,NW,13.86,0,0
42777,2026,11,18,8,40.0,-7,1.0,1031.0,NW,15.65,0,0
42778,2026,11,18,9,42.0,-7,4.0,1031.0,NW,18.78,0,0
42779,2026,11,18,10,41.0,-8,8.0,1031.0,NW,21.91,0,0
42780,2026,11,18,11,53.0,-8,10.0,1031.0,cv,0.89,0,0
42781,2026,11,18,12,52.0,-8,11.0,1030.0,cv,2.68,0,0
42782,2026,11,18,13,61.0,-8,12.0,1029.0,cv,4.47,0,0
42783,2026,11,18,14,59.0,-8,13.0,1028.0,cv,6.26,0,0
42784,2026,11,18,15,53.0,-8,13.0,1027.0,SE,1.79,0,0
42785,2026,11,18,16,59.0,-8,12.0,1027.0,SE,4.92,0,0
42786,2026,11,18,17,63.0,-8,10.0,1027.0,cv,0.89,0,0
42787,2026,11,18,18,86.0,-5,7.0,1027.0,SE,0.89,0,0
42788,2026,11,18,19,106.0,-5,5.0,1027.0,cv,0.89,0,0
42789,2026,11,18,20,136.0,-5,3.0,1028.0,cv,1.78,0,0
42790,2026,11,18,21,158.0,-5,2.0,1028.0,SE,0.89,0,0
42791,2026,11,18,22,189.0,-5,2.0,1028.0,cv,0.89,0,0
42792,2026,11,18,23,203.0,-5,0.0,1027.0,SE,1.79,0,0
42793,2026,11,19,0,221.0,-5,0.0,1027.0,NE,0.89,0,0
42794,2026,11,19,1,257.0,-5,0.0,1027.0,cv,0.89,0,0
42795,2026,11,19,2,333.0,-5,0.0,1026.0,cv,1.34,0,0
42796,2026,11,19,3,371.0,-3,0.0,1026.0,cv,1.79,0,0
42797,2026,11,19,4,354.0,-5,-2.0,1026.0,NW,1.79,0,0
42798,2026,11,19,5,273.0,-4,-2.0,1025.0,cv,0.89,0,0
42799,2026,11,19,6,255.0,-4,-1.0,1025.0,cv,1.78,0,0
42800,2026,11,19,7,165.0,-3,-1.0,1025.0,NW,0.89,0,0
42801,2026,11,19,8,198.0,-2,1.0,1025.0,cv,0.89,0,0
42802,2026,11,19,9,275.0,-2,4.0,1025.0,SE,1.79,0,0
42803,2026,11,19,10,320.0,-2,4.0,1025.0,cv,0.89,0,0
42804,2026,11,19,11,284.0,-1,6.0,1024.0,cv,1.34,0,0
42805,2026,11,19,12,346.0,-1,7.0,1023.0,cv,2.23,0,0
42806,2026,11,19,13,311.0,-1,8.0,1021.0,SE,1.79,0,0
42807,2026,11,19,14,372.0,0,8.0,1020.0,SE,3.58,0,0
42808,2026,11,19,15,399.0,0,9.0,1020.0,cv,1.79,0,0
42809,2026,11,19,16,370.0,-1,6.0,1020.0,SE,0.89,0,0
42810,2026,11,19,17,327.0,0,6.0,1020.0,cv,0.89,0,0
42811,2026,11,19,18,346.0,0,3.0,1020.0,cv,1.78,0,0
42812,2026,11,19,19,351.0,0,3.0,1020.0,cv,2.23,0,0
42813,2026,11,19,20,362.0,-1,2.0,1021.0,NE,1.79,0,0
42814,2026,11,19,21,394.0,-1,1.0,1021.0,cv,0.89,0,0
42815,2026,11,19,22,409.0,-1,1.0,1020.0,cv,1.34,0,0
42816,2026,11,19,23,384.0,-2,0.0,1020.0,cv,1.79,0,0
42817,2026,11,20,0,393.0,0,1.0,1019.0,NW,0.89,0,0
42818,2026,11,20,1,380.0,-1,1.0,1019.0,NW,4.02,0,0
42819,2026,11,20,2,330.0,-1,2.0,1018.0,NW,5.81,0,0
42820,2026,11,20,3,324.0,-1,0.0,1018.0,cv,0.89,0,0
42821,2026,11,20,4,334.0,-1,0.0,1017.0,NW,0.89,0,0
42822,2026,11,20,5,334.0,-1,0.0,1016.0,cv,0.89,0,0
42823,2026,11,20,6,368.0,-2,-1.0,1016.0,NW,0.89,0,0
42824,2026,11,20,7,360.0,-2,-1.0,1017.0,cv,0.89,0,0
42825,2026,11,20,8,324.0,-1,-1.0,1017.0,cv,1.78,0,0
42826,2026,11,20,9,299.0,-1,1.0,1018.0,cv,2.67,0,0
42827,2026,11,20,10,305.0,1,4.0,1018.0,NW,1.79,0,0
42828,2026,11,20,11,290.0,1,5.0,1018.0,cv,0.89,0,0
42829,2026,11,20,12,314.0,0,6.0,1017.0,SE,1.79,0,0
42830,2026,11,20,13,315.0,0,9.0,1016.0,cv,1.79,0,0
42831,2026,11,20,14,306.0,0,8.0,1016.0,SE,3.13,0,0
42832,2026,11,20,15,292.0,0,9.0,1016.0,SE,7.15,0,0
42833,2026,11,20,16,315.0,0,8.0,1016.0,SE,8.94,0,0
42834,2026,11,20,17,332.0,0,6.0,1017.0,SE,9.83,0,0
42835,2026,11,20,18,342.0,0,4.0,1017.0,cv,0.89,0,0
42836,2026,11,20,19,338.0,0,4.0,1018.0,SE,0.89,0,0
42837,2026,11,20,20,375.0,0,3.0,1018.0,cv,0.89,0,0
42838,2026,11,20,21,,-2,0.0,1019.0,NE,0.89,0,0
42839,2026,11,20,22,,-1,0.0,1020.0,cv,0.45,0,0
42840,2026,11,20,23,,0,0.0,1020.0,cv,1.34,0,0
42841,2026,11,21,0,,-2,-2.0,1020.0,NW,1.79,0,0
42842,2026,11,21,1,,-3,-2.0,1020.0,NW,3.58,0,0
42843,2026,11,21,2,,-2,-1.0,1020.0,NW,6.71,0,0
42844,2026,11,21,3,,-2,-1.0,1019.0,NW,8.5,0,0
42845,2026,11,21,4,,-1,1.0,1019.0,cv,0.89,0,0
42846,2026,11,21,5,,-2,0.0,1019.0,NW,3.13,0,0
42847,2026,11,21,6,,-2,0.0,1019.0,NW,7.15,0,0
42848,2026,11,21,7,,-3,0.0,1020.0,NW,11.17,0,0
42849,2026,11,21,8,,-3,0.0,1020.0,cv,0.89,0,0
42850,2026,11,21,9,287.0,-2,2.0,1021.0,cv,1.78,0,0
42851,2026,11,21,10,177.0,-2,6.0,1021.0,NW,1.79,0,0
42852,2026,11,21,11,133.0,-3,7.0,1021.0,cv,0.89,0,0
42853,2026,11,21,12,93.0,-4,10.0,1020.0,cv,2.68,0,0
42854,2026,11,21,13,82.0,-5,12.0,1019.0,cv,3.57,0,0
42855,2026,11,21,14,86.0,-5,13.0,1019.0,cv,5.36,0,0
42856,2026,11,21,15,88.0,-11,15.0,1019.0,NW,4.92,0,0
42857,2026,11,21,16,33.0,-15,14.0,1019.0,NW,10.73,0,0
42858,2026,11,21,17,16.0,-15,13.0,1020.0,NW,15.65,0,0
42859,2026,11,21,18,19.0,-14,12.0,1021.0,NW,20.57,0,0
42860,2026,11,21,19,22.0,-12,9.0,1022.0,NE,3.13,0,0
42861,2026,11,21,20,31.0,-11,7.0,1023.0,NW,1.79,0,0
42862,2026,11,21,21,37.0,-11,6.0,1024.0,NW,4.92,0,0
42863,2026,11,21,22,38.0,-11,4.0,1025.0,NW,6.71,0,0
42864,2026,11,21,23,30.0,-12,5.0,1025.0,NW,8.5,0,0
42865,2026,11,22,0,17.0,-12,4.0,1025.0,NW,12.52,0,0
42866,2026,11,22,1,9.0,-13,5.0,1026.0,NW,15.65,0,0
42867,2026,11,22,2,9.0,-10,2.0,1027.0,NE,1.79,0,0
42868,2026,11,22,3,12.0,-10,0.0,1027.0,NW,3.13,0,0
42869,2026,11,22,4,8.0,-7,-1.0,1027.0,NW,4.92,0,0
42870,2026,11,22,5,10.0,-11,0.0,1027.0,NW,6.71,0,0
42871,2026,11,22,6,13.0,-9,-3.0,1027.0,NW,9.84,0,0
42872,2026,11,22,7,15.0,-9,-3.0,1028.0,NW,11.63,0,0
42873,2026,11,22,8,29.0,-8,1.0,1028.0,NW,14.76,0,0
42874,2026,11,22,9,31.0,-9,6.0,1029.0,NW,18.78,0,0
42875,2026,11,22,10,37.0,-10,8.0,1029.0,NW,21.91,0,0
42876,2026,11,22,11,36.0,-11,10.0,1029.0,NW,25.04,0,0
42877,2026,11,22,12,31.0,-11,11.0,1028.0,NW,26.83,0,0
42878,2026,11,22,13,26.0,-12,11.0,1027.0,cv,1.79,0,0
42879,2026,11,22,14,28.0,-11,11.0,1026.0,cv,3.58,0,0
42880,2026,11,22,15,26.0,-13,11.0,1025.0,SE,3.13,0,0
42881,2026,11,22,16,38.0,-12,10.0,1025.0,SE,6.26,0,0
42882,2026,11,22,17,48.0,-11,8.0,1025.0,SE,8.05,0,0
42883,2026,11,22,18,65.0,-10,6.0,1025.0,SE,9.84,0,0
42884,2026,11,22,19,79.0,-10,5.0,1026.0,SE,11.63,0,0
42885,2026,11,22,20,101.0,-5,6.0,1026.0,SE,14.76,0,0
42886,2026,11,22,21,123.0,0,5.0,1026.0,SE,17.89,0,0
42887,2026,11,22,22,146.0,1,5.0,1027.0,SE,19.68,0,0
42888,2026,11,22,23,127.0,0,4.0,1027.0,SE,21.47,0,0
42889,2026,11,23,0,107.0,0,4.0,1026.0,SE,23.26,0,0
42890,2026,11,23,1,106.0,0,2.0,1027.0,SE,24.15,0,0
42891,2026,11,23,2,116.0,0,2.0,1026.0,cv,0.45,0,0
42892,2026,11,23,3,100.0,0,2.0,1026.0,NW,0.89,0,0
42893,2026,11,23,4,91.0,-1,1.0,1025.0,cv,0.45,0,0
42894,2026,11,23,5,91.0,-1,1.0,1025.0,cv,0.9,0,0
42895,2026,11,23,6,99.0,-1,0.0,1025.0,cv,1.79,0,0
42896,2026,11,23,7,110.0,-1,1.0,1026.0,NW,3.13,0,0
42897,2026,11,23,8,111.0,0,3.0,1026.0,NW,4.92,0,0
42898,2026,11,23,9,113.0,0,5.0,1026.0,NW,6.71,0,0
42899,2026,11,23,10,101.0,-1,6.0,1026.0,NW,10.73,0,0
42900,2026,11,23,11,101.0,0,6.0,1026.0,SE,0.89,0,0
42901,2026,11,23,12,111.0,1,7.0,1025.0,SE,2.68,0,0
42902,2026,11,23,13,114.0,1,8.0,1025.0,cv,0.89,0,0
42903,2026,11,23,14,119.0,2,8.0,1024.0,cv,1.78,0,0
42904,2026,11,23,15,141.0,2,9.0,1024.0,SE,1.79,0,0
42905,2026,11,23,16,149.0,1,8.0,1023.0,SE,3.58,0,0
42906,2026,11,23,17,134.0,1,6.0,1024.0,cv,0.89,0,0
42907,2026,11,23,18,143.0,1,4.0,1025.0,cv,1.78,0,0
42908,2026,11,23,19,174.0,1,2.0,1025.0,cv,2.23,0,0
42909,2026,11,23,20,182.0,0,1.0,1026.0,SE,1.79,0,0
42910,2026,11,23,21,181.0,0,1.0,1027.0,SE,2.68,0,0
42911,2026,11,23,22,186.0,-1,0.0,1027.0,NE,1.79,0,0
42912,2026,11,23,23,193.0,1,1.0,1027.0,cv,0.45,0,0
42913,2026,11,24,0,240.0,-2,-2.0,1027.0,NW,1.79,0,0
42914,2026,11,24,1,289.0,-1,-1.0,1027.0,NW,6.71,0,0
42915,2026,11,24,2,282.0,-1,2.0,1028.0,NW,8.5,0,0
42916,2026,11,24,3,188.0,-3,-2.0,1028.0,NW,10.29,0,0
42917,2026,11,24,4,175.0,-2,-1.0,1028.0,NW,13.42,0,0
42918,2026,11,24,5,150.0,-5,-3.0,1028.0,NW,16.55,0,0
42919,2026,11,24,6,116.0,-6,-2.0,1028.0,NW,19.68,0,0
42920,2026,11,24,7,100.0,-7,-2.0,1028.0,NW,23.7,0,0
42921,2026,11,24,8,42.0,-9,3.0,1028.0,NE,3.13,0,0
42922,2026,11,24,9,41.0,-6,6.0,1028.0,NW,3.13,0,0
42923,2026,11,24,10,30.0,-10,7.0,1028.0,NE,4.92,0,0
42924,2026,11,24,11,28.0,-12,9.0,1028.0,NE,8.94,0,0
42925,2026,11,24,12,19.0,-13,10.0,1027.0,NE,10.73,0,0
42926,2026,11,24,13,22.0,-13,11.0,1026.0,cv,0.89,0,0
42927,2026,11,24,14,22.0,-14,12.0,1025.0,cv,1.78,0,0
42928,2026,11,24,15,22.0,-13,12.0,1025.0,SE,3.13,0,0
42929,2026,11,24,16,31.0,-10,10.0,1025.0,SE,7.15,0,0
42930,2026,11,24,17,31.0,-9,7.0,1026.0,SE,10.28,0,0
42931,2026,11,24,18,44.0,-8,6.0,1026.0,SE,13.41,0,0
42932,2026,11,24,19,46.0,-7,5.0,1026.0,SE,15.2,0,0
42933,2026,11,24,20,62.0,-5,2.0,1026.0,SE,16.09,0,0
42934,2026,11,24,21,80.0,-5,2.0,1026.0,cv,0.89,0,0
42935,2026,11,24,22,129.0,-5,2.0,1026.0,cv,1.78,0,0
42936,2026,11,24,23,118.0,-4,2.0,1026.0,cv,2.67,0,0
42937,2026,11,25,0,90.0,-4,1.0,1026.0,NE,0.89,0,0
42938,2026,11,25,1,78.0,-4,1.0,1025.0,SE,0.89,0,0
42939,2026,11,25,2,86.0,-4,-1.0,1025.0,NE,1.79,0,0
42940,2026,11,25,3,111.0,-3,1.0,1025.0,cv,0.89,0,0
42941,2026,11,25,4,144.0,-3,-1.0,1024.0,cv,1.78,0,0
42942,2026,11,25,5,121.0,-4,0.0,1023.0,cv,2.67,0,0
42943,2026,11,25,6,112.0,-5,-2.0,1023.0,NE,0.89,0,0
42944,2026,11,25,7,111.0,-4,-1.0,1023.0,NE,1.78,0,0
42945,2026,11,25,8,146.0,-3,0.0,1023.0,NE,2.67,0,0
42946,2026,11,25,9,159.0,-3,3.0,1023.0,cv,0.89,0,0
42947,2026,11,25,10,151.0,-3,4.0,1023.0,cv,1.78,0,0
42948,2026,11,25,11,143.0,-3,5.0,1022.0,cv,3.57,0,0
42949,2026,11,25,12,157.0,-1,6.0,1021.0,cv,4.46,0,0
42950,2026,11,25,13,174.0,-2,7.0,1019.0,cv,6.25,0,0
42951,2026,11,25,14,199.0,-1,8.0,1018.0,cv,7.14,0,0
42952,2026,11,25,15,192.0,1,8.0,1018.0,SE,4.02,0,0
42953,2026,11,25,16,189.0,1,8.0,1017.0,SE,8.94,0,0
42954,2026,11,25,17,159.0,2,7.0,1018.0,SE,12.96,0,0
42955,2026,11,25,18,205.0,2,7.0,1017.0,SE,14.75,0,0
42956,2026,11,25,19,230.0,1,4.0,1017.0,cv,0.45,0,0
42957,2026,11,25,20,280.0,1,3.0,1017.0,SE,1.79,0,0
42958,2026,11,25,21,266.0,1,4.0,1017.0,SE,3.58,0,0
42959,2026,11,25,22,311.0,0,3.0,1016.0,SE,5.37,0,0
42960,2026,11,25,23,342.0,0,2.0,1016.0,SE,7.16,0,0
42961,2026,11,26,0,323.0,0,2.0,1016.0,SE,8.95,0,0
42962,2026,11,26,1,299.0,-1,1.0,1016.0,cv,0.89,0,0
42963,2026,11,26,2,283.0,-1,0.0,1015.0,cv,1.78,0,0
42964,2026,11,26,3,258.0,-2,-1.0,1015.0,SE,1.79,0,0
42965,2026,11,26,4,239.0,-2,-1.0,1015.0,cv,0.45,0,0
42966,2026,11,26,5,236.0,-2,-2.0,1015.0,cv,1.34,0,0
42967,2026,11,26,6,241.0,-2,-1.0,1015.0,cv,2.23,0,0
42968,2026,11,26,7,226.0,-2,-1.0,1015.0,SE,0.89,0,0
42969,2026,11,26,8,215.0,-2,-2.0,1015.0,SE,1.78,0,0
42970,2026,11,26,9,201.0,0,1.0,1016.0,cv,0.89,0,0
42971,2026,11,26,10,201.0,0,3.0,1017.0,cv,1.78,0,0
42972,2026,11,26,11,234.0,0,5.0,1016.0,cv,2.67,0,0
42973,2026,11,26,12,241.0,0,6.0,1016.0,cv,3.56,0,0
42974,2026,11,26,13,250.0,0,7.0,1015.0,SE,1.79,0,0
42975,2026,11,26,14,259.0,0,8.0,1015.0,cv,0.89,0,0
42976,2026,11,26,15,289.0,0,7.0,1015.0,cv,1.78,0,0
42977,2026,11,26,16,330.0,0,7.0,1016.0,SE,1.79,0,0
42978,2026,11,26,17,350.0,1,6.0,1016.0,SE,2.68,0,0
42979,2026,11,26,18,350.0,1,5.0,1018.0,SE,3.57,0,0
42980,2026,11,26,19,388.0,2,5.0,1018.0,SE,4.46,0,0
42981,2026,11,26,20,379.0,1,4.0,1019.0,SE,5.35,0,0
42982,2026,11,26,21,436.0,1,3.0,1020.0,cv,0.45,0,0
42983,2026,11,26,22,502.0,1,2.0,1020.0,cv,1.34,0,0
42984,2026,11,26,23,522.0,1,2.0,1020.0,cv,2.23,0,0
42985,2026,11,27,0,470.0,1,2.0,1021.0,cv,3.12,0,0
42986,2026,11,27,1,439.0,0,2.0,1022.0,NW,3.13,0,0
42987,2026,11,27,2,362.0,0,2.0,1022.0,NW,7.15,0,0
42988,2026,11,27,3,176.0,-7,6.0,1023.0,NE,4.92,0,0
42989,2026,11,27,4,98.0,-10,6.0,1023.0,NE,8.05,0,0
42990,2026,11,27,5,24.0,-13,7.0,1023.0,NE,13.86,0,0
42991,2026,11,27,6,20.0,-15,6.0,1024.0,NE,18.78,0,0
42992,2026,11,27,7,11.0,-16,6.0,1024.0,NW,4.92,0,0
42993,2026,11,27,8,11.0,-17,6.0,1025.0,NW,12.07,0,0
42994,2026,11,27,9,14.0,-18,6.0,1025.0,NE,7.15,0,0
42995,2026,11,27,10,14.0,-18,6.0,1026.0,NE,12.07,0,0
42996,2026,11,27,11,16.0,-17,6.0,1025.0,NE,17.88,0,0
42997,2026,11,27,12,13.0,-18,6.0,1025.0,NW,5.81,0,0
42998,2026,11,27,13,13.0,-18,6.0,1024.0,NE,5.81,0,0
42999,2026,11,27,14,14.0,-17,7.0,1024.0,NE,10.73,0,0
43000,2026,11,27,15,18.0,-17,7.0,1024.0,NE,14.75,0,0
43001,2026,11,27,16,17.0,-16,7.0,1023.0,NE,17.88,0,0
43002,2026,11,27,17,16.0,-16,6.0,1023.0,NE,21.9,0,0
43003,2026,11,27,18,20.0,-15,6.0,1023.0,NE,23.69,0,0
43004,2026,11,27,19,30.0,-13,4.0,1024.0,NW,1.79,0,0
43005,2026,11,27,20,24.0,-12,5.0,1024.0,NW,3.58,0,0
43006,2026,11,27,21,34.0,-10,5.0,1024.0,NW,5.37,0,0
43007,2026,11,27,22,37.0,-11,6.0,1024.0,cv,0.89,0,0
43008,2026,11,27,23,39.0,-11,6.0,1024.0,NW,3.13,0,0
43009,2026,11,28,0,34.0,-8,4.0,1023.0,NW,4.02,0,0
43010,2026,11,28,1,39.0,-8,4.0,1023.0,NW,5.81,0,0
43011,2026,11,28,2,49.0,-9,3.0,1022.0,NW,7.6,0,0
43012,2026,11,28,3,51.0,-9,3.0,1022.0,NW,8.49,0,0
43013,2026,11,28,4,52.0,-8,1.0,1021.0,NW,10.28,0,0
43014,2026,11,28,5,70.0,-7,1.0,1021.0,NW,12.07,0,0
43015,2026,11,28,6,83.0,-6,0.0,1021.0,NW,15.2,0,0
43016,2026,11,28,7,92.0,-6,0.0,1021.0,NW,16.99,0,0
43017,2026,11,28,8,95.0,-7,1.0,1022.0,NW,20.12,0,0
43018,2026,11,28,9,83.0,-8,5.0,1022.0,NW,23.25,0,0
43019,2026,11,28,10,66.0,-8,6.0,1022.0,NW,26.38,0,0
43020,2026,11,28,11,66.0,-8,7.0,1022.0,cv,0.89,0,0
43021,2026,11,28,12,77.0,-6,8.0,1020.0,cv,1.78,0,0
43022,2026,11,28,13,74.0,-5,9.0,1019.0,cv,3.57,0,0
43023,2026,11,28,14,70.0,-5,10.0,1019.0,SE,3.13,0,0
43024,2026,11,28,15,86.0,-4,10.0,1019.0,SE,6.26,0,0
43025,2026,11,28,16,90.0,-4,9.0,1019.0,SE,9.39,0,0
43026,2026,11,28,17,91.0,-4,8.0,1019.0,SE,13.41,0,0
43027,2026,11,28,18,99.0,-3,7.0,1019.0,SE,17.43,0,0
43028,2026,11,28,19,129.0,-2,6.0,1020.0,SE,20.56,0,0
43029,2026,11,28,20,168.0,-2,4.0,1020.0,SE,22.35,0,0
43030,2026,11,28,21,200.0,-3,1.0,1021.0,SE,24.14,0,0
43031,2026,11,28,22,214.0,-1,4.0,1021.0,SE,25.93,0,0
43032,2026,11,28,23,211.0,-1,3.0,1021.0,SE,27.72,0,0
43033,2026,11,29,0,219.0,-2,0.0,1021.0,SE,28.61,0,0
43034,2026,11,29,1,237.0,-2,0.0,1021.0,cv,0.89,0,0
43035,2026,11,29,2,248.0,-2,-1.0,1021.0,SE,1.79,0,0
43036,2026,11,29,3,254.0,-3,-1.0,1022.0,NE,0.89,0,0
43037,2026,11,29,4,254.0,-2,-1.0,1021.0,NE,2.68,0,0
43038,2026,11,29,5,252.0,-3,-2.0,1021.0,NE,3.57,0,0
43039,2026,11,29,6,277.0,-3,-2.0,1021.0,NE,4.46,0,0
43040,2026,11,29,7,291.0,-2,-1.0,1021.0,cv,0.89,0,0
43041,2026,11,29,8,287.0,-1,1.0,1021.0,cv,1.78,0,0
43042,2026,11,29,9,295.0,-1,2.0,1022.0,NE,1.79,0,0
43043,2026,11,29,10,287.0,0,2.0,1022.0,cv,0.89,0,0
43044,2026,11,29,11,325.0,0,3.0,1022.0,cv,1.34,0,0
43045,2026,11,29,12,301.0,1,4.0,1021.0,cv,2.23,0,0
43046,2026,11,29,13,311.0,1,4.0,1020.0,cv,3.12,0,0
43047,2026,11,29,14,369.0,1,4.0,1020.0,SE,0.89,0,0
43048,2026,11,29,15,380.0,1,4.0,1019.0,cv,0.89,0,0
43049,2026,11,29,16,393.0,2,4.0,1019.0,NE,0.89,0,0
43050,2026,11,29,17,344.0,2,4.0,1019.0,NW,3.13,0,0
43051,2026,11,29,18,343.0,2,4.0,1020.0,NE,0.89,0,1
43052,2026,11,29,19,343.0,3,4.0,1020.0,NW,1.79,0,0
43053,2026,11,29,20,323.0,2,3.0,1020.0,NW,3.58,0,0
43054,2026,11,29,21,328.0,3,4.0,1020.0,NW,5.37,0,0
43055,2026,11,29,22,312.0,2,4.0,1021.0,NW,6.26,0,0
43056,2026,11,29,23,264.0,2,4.0,1021.0,NW,8.05,0,0
43057,2026,11,30,0,242.0,2,4.0,1020.0,cv,0.89,0,0
43058,2026,11,30,1,254.0,2,4.0,1020.0,NE,0.89,0,0
43059,2026,11,30,2,204.0,3,4.0,1020.0,NW,1.79,0,0
43060,2026,11,30,3,194.0,3,4.0,1021.0,NW,3.58,0,0
43061,2026,11,30,4,227.0,2,4.0,1021.0,NW,6.71,0,0
43062,2026,11,30,5,242.0,2,3.0,1021.0,NW,9.84,0,0
43063,2026,11,30,6,235.0,2,3.0,1021.0,NW,11.63,0,0
43064,2026,11,30,7,168.0,2,4.0,1022.0,NW,14.76,0,0
43065,2026,11,30,8,20.0,-3,6.0,1022.0,NW,21.91,0,0
43066,2026,11,30,9,18.0,-4,6.0,1022.0,NW,29.96,0,0
43067,2026,11,30,10,16.0,-5,7.0,1022.0,NW,38.01,0,0
43068,2026,11,30,11,24.0,-11,8.0,1022.0,NW,47.84,0,0
43069,2026,11,30,12,23.0,-17,8.0,1022.0,NW,57.67,0,0
43070,2026,11,30,13,36.0,-21,7.0,1022.0,NW,67.5,0,0
43071,2026,11,30,14,43.0,-22,6.0,1022.0,NW,78.68,0,0
43072,2026,11,30,15,30.0,-24,5.0,1022.0,NW,89.86,0,0
43073,2026,11,30,16,19.0,-26,4.0,1024.0,NW,101.04,0,0
43074,2026,11,30,17,14.0,-26,3.0,1024.0,NW,112.22,0,0
43075,2026,11,30,18,18.0,-27,1.0,1026.0,NW,120.27,0,0
43076,2026,11,30,19,27.0,-29,1.0,1026.0,NW,129.21,0,0
43077,2026,11,30,20,31.0,-31,0.0,1028.0,NW,142.17,0,0
43078,2026,11,30,21,44.0,-28,-2.0,1029.0,NW,152.0,0,0
43079,2026,11,30,22,32.0,-28,-3.0,1030.0,NW,164.07,0,0
43080,2026,11,30,23,33.0,-26,-3.0,1030.0,NW,179.27,0,0
43081,2026,12,1,0,48.0,-25,-4.0,1030.0,NW,190.45,0,0
43082,2026,12,1,1,36.0,-24,-4.0,1029.0,NW,200.28,0,0
43083,2026,12,1,2,25.0,-22,-4.0,1030.0,NW,207.43,0,0
43084,2026,12,1,3,21.0,-22,-5.0,1029.0,NW,215.48,0,0
43085,2026,12,1,4,13.0,-21,-5.0,1030.0,NW,220.4,0,0
43086,2026,12,1,5,13.0,-22,-5.0,1031.0,NW,230.23,0,0
43087,2026,12,1,6,12.0,-22,-5.0,1031.0,NW,243.19,0,0
43088,2026,12,1,7,13.0,-22,-5.0,1032.0,NW,255.26,0,0
43089,2026,12,1,8,12.0,-22,-5.0,1032.0,NW,269.12,0,0
43090,2026,12,1,9,11.0,-22,-4.0,1033.0,NW,278.95,0,0
43091,2026,12,1,10,10.0,-22,-3.0,1034.0,NW,290.13,0,0
43092,2026,12,1,11,12.0,-22,-2.0,1033.0,NW,302.2,0,0
43093,2026,12,1,12,14.0,-22,-1.0,1033.0,NW,313.38,0,0
43094,2026,12,1,13,11.0,-23,0.0,1032.0,NW,323.21,0,0
43095,2026,12,1,14,10.0,-25,0.0,1031.0,NW,332.15,0,0
43096,2026,12,1,15,9.0,-23,-1.0,1031.0,NW,343.33,0,0
43097,2026,12,1,16,9.0,-24,-1.0,1032.0,NW,351.38,0,0
43098,2026,12,1,17,8.0,-22,-2.0,1032.0,NW,359.43,0,0
43099,2026,12,1,18,9.0,-23,-3.0,1032.0,NW,365.24,0,0
43100,2026,12,1,19,15.0,-22,-3.0,1032.0,NW,372.39,0,0
43101,2026,12,1,20,19.0,-22,-6.0,1033.0,NW,376.41,0,0
43102,2026,12,1,21,8.0,-21,-5.0,1033.0,NW,380.43,0,0
43103,2026,12,1,22,15.0,-22,-5.0,1034.0,NW,385.35,0,0
