date,year,month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
2026-04-29 09:00:00,2026,4,29,9,4,19.0,1016.0,cv,2.67,0,0,121.0
2026-04-29 10:00:00,2026,4,29,10,5,21.0,1015.0,cv,3.56,0,0,136.0
2026-04-29 11:00:00,2026,4,29,11,4,22.0,1015.0,SE,1.79,0,0,132.0
2026-04-29 12:00:00,2026,4,29,12,5,23.0,1014.0,cv,1.79,0,0,133.0
2026-04-29 13:00:00,2026,4,29,13,6,25.0,1012.0,SE,1.79,0,0,136.0
2026-04-29 14:00:00,2026,4,29,14,5,26.0,1011.0,SE,4.92,0,0,111.0
2026-04-29 15:00:00,2026,4,29,15,4,27.0,1010.0,SE,8.05,0,0,106.0
2026-04-29 16:00:00,2026,4,29,16,4,27.0,1009.0,SE,12.97,0,0,104.0
2026-04-29 17:00:00,2026,4,29,17,3,26.0,1009.0,SE,16.99,0,0,98.0
2026-04-29 18:00:00,2026,4,29,18,5,25.0,1009.0,SE,21.91,0,0,99.0
2026-04-29 19:00:00,2026,4,29,19,6,24.0,1009.0,SE,25.93,0,0,90.0
2026-04-29 20:00:00,2026,4,29,20,7,23.0,1010.0,SE,29.95,0,0,95.0
2026-04-29 21:00:00,2026,4,29,21,8,22.0,1010.0,SE,33.08,0,0,105.0
2026-04-29 22:00:00,2026,4,29,22,8,21.0,1010.0,SE,34.87,0,0,99.0
2026-04-29 23:00:00,2026,4,29,23,8,19.0,1011.0,SE,36.66,0,0,102.0
2026-04-30 00:00:00,2026,4,30,0,9,18.0,1011.0,SE,38.45,0,0,103.0
2026-04-30 01:00:00,2026,4,30,1,9,17.0,1010.0,SE,40.24,0,0,89.0
2026-04-30 02:00:00,2026,4,30,2,10,16.0,1010.0,SE,41.13,0,0,89.0
2026-04-30 03:00:00,2026,4,30,3,9,14.0,1010.0,cv,0.89,0,0,94.0
2026-04-30 04:00:00,2026,4,30,4,9,13.0,1010.0,NE,0.89,0,0,97.0
2026-04-30 05:00:00,2026,4,30,5,9,13.0,1010.0,NE,1.78,0,0,100.0
2026-04-30 06:00:00,2026,4,30,6,9,12.0,1010.0,NE,2.67,0,0,111.0
2026-04-30 07:00:00,2026,4,30,7,10,15.0,1010.0,NE,3.56,0,0,115.0
2026-04-30 08:00:00,2026,4,30,8,10,18.0,1011.0,cv,0.89,0,0,146.0
2026-04-30 09:00:00,2026,4,30,9,11,20.0,1011.0,SE,1.79,0,0,156.0
2026-04-30 10:00:00,2026,4,30,10,11,22.0,1011.0,cv,0.89,0,0,221.0
2026-04-30 11:00:00,2026,4,30,11,11,24.0,1010.0,SE,3.13,0,0,170.0
2026-04-30 12:00:00,2026,4,30,12,10,26.0,1009.0,cv,3.13,0,0,135.0
2026-04-30 13:00:00,2026,4,30,13,9,27.0,1008.0,SE,4.02,0,0,98.0
2026-04-30 14:00:00,2026,4,30,14,9,28.0,1008.0,SE,8.04,0,0,86.0
2026-04-30 15:00:00,2026,4,30,15,9,28.0,1007.0,SE,12.96,0,0,81.0
2026-04-30 16:00:00,2026,4,30,16,9,28.0,1006.0,SE,17.88,0,0,79.0
2026-04-30 17:00:00,2026,4,30,17,9,28.0,1006.0,SE,21.9,0,0,153.0
2026-04-30 18:00:00,2026,4,30,18,8,26.0,1006.0,SE,26.82,0,0,119.0
2026-04-30 19:00:00,2026,4,30,19,9,25.0,1006.0,SE,29.95,0,0,94.0
2026-04-30 20:00:00,2026,4,30,20,10,22.0,1007.0,SE,33.08,0,0,91.0
2026-04-30 21:00:00,2026,4,30,21,10,23.0,1008.0,SE,37.1,0,0,90.0
2026-04-30 22:00:00,2026,4,30,22,10,22.0,1008.0,SE,41.12,0,0,90.0
2026-04-30 23:00:00,2026,4,30,23,11,22.0,1008.0,SE,45.14,0,0,87.0
2026-05-01 00:00:00,2026,5,1,0,11,20.0,1008.0,SE,48.27,0,0,94.0
2026-05-01 01:00:00,2026,5,1,1,11,19.0,1008.0,SE,51.4,0,0,97.0
2026-05-01 02:00:00,2026,5,1,2,12,18.0,1008.0,SE,54.53,0,0,107.0
2026-05-01 03:00:00,2026,5,1,3,13,17.0,1008.0,SE,56.32,0,0,112.0
2026-05-01 04:00:00,2026,5,1,4,12,16.0,1007.0,SE,58.11,0,0,152.0
2026-05-01 05:00:00,2026,5,1,5,12,15.0,1008.0,SE,59.9,0,0,129.0
2026-05-01 06:00:00,2026,5,1,6,13,16.0,1008.0,SE,61.69,0,0,135.0
2026-05-01 07:00:00,2026,5,1,7,14,18.0,1009.0,SE,63.48,0,0,135.0
2026-05-01 08:00:00,2026,5,1,8,14,20.0,1009.0,SE,66.61,0,0,150.0
2026-05-01 09:00:00,2026,5,1,9,14,21.0,1009.0,SE,68.4,0,0,162.0
2026-05-01 10:00:00,2026,5,1,10,15,23.0,1009.0,cv,0.89,0,0,155.0
2026-05-01 11:00:00,2026,5,1,11,15,25.0,1008.0,SE,4.92,0,0,143.0
2026-05-01 12:00:00,2026,5,1,12,15,26.0,1007.0,SE,9.84,0,0,144.0
2026-05-01 13:00:00,2026,5,1,13,15,26.0,1006.0,SE,13.86,0,0,158.0
2026-05-01 14:00:00,2026,5,1,14,14,27.0,1005.0,SE,18.78,0,0,202.0
2026-05-01 15:00:00,2026,5,1,15,13,27.0,1005.0,SE,23.7,0,0,143.0
2026-05-01 16:00:00,2026,5,1,16,12,28.0,1004.0,SE,30.85,0,0,147.0
2026-05-01 17:00:00,2026,5,1,17,6,24.0,1006.0,NW,8.94,0,0,136.0
2026-05-01 18:00:00,2026,5,1,18,4,22.0,1006.0,NW,16.09,0,1,130.0
2026-05-01 19:00:00,2026,5,1,19,8,20.0,1007.0,NW,21.9,0,0,68.0
2026-05-01 20:00:00,2026,5,1,20,4,19.0,1009.0,NW,33.97,0,0,113.0
2026-05-01 21:00:00,2026,5,1,21,4,18.0,1010.0,NW,43.8,0,0,54.0
2026-05-01 22:00:00,2026,5,1,22,4,15.0,1012.0,NW,57.66,0,1,51.0
2026-05-01 23:00:00,2026,5,1,23,1,15.0,1012.0,NW,67.49,0,0,48.0
2026-05-02 00:00:00,2026,5,2,0,1,15.0,1013.0,NW,76.43,0,0,47.0
2026-05-02 01:00:00,2026,5,2,1,0,14.0,1012.0,NW,87.61,0,0,44.0
2026-05-02 02:00:00,2026,5,2,2,0,14.0,1012.0,NW,97.44,0,0,34.0
2026-05-02 03:00:00,2026,5,2,3,-1,13.0,1012.0,NW,107.27,0,0,28.0
2026-05-02 04:00:00,2026,5,2,4,-1,13.0,1012.0,NW,116.21,0,0,34.0
2026-05-02 05:00:00,2026,5,2,5,-2,13.0,1013.0,NW,126.04,0,0,34.0
2026-05-02 06:00:00,2026,5,2,6,-2,13.0,1014.0,NW,134.09,0,0,25.0
2026-05-02 07:00:00,2026,5,2,7,-3,14.0,1015.0,NW,145.27,0,0,26.0
2026-05-02 08:00:00,2026,5,2,8,-5,15.0,1016.0,NW,156.45,0,0,39.0
2026-05-02 09:00:00,2026,5,2,9,-6,17.0,1017.0,NW,164.5,0,0,52.0
2026-05-02 10:00:00,2026,5,2,10,-7,19.0,1018.0,NW,171.65,0,0,54.0
2026-05-02 11:00:00,2026,5,2,11,-8,20.0,1018.0,NW,175.67,0,0,50.0
2026-05-02 12:00:00,2026,5,2,12,-9,21.0,1017.0,NW,180.59,0,0,50.0
2026-05-02 13:00:00,2026,5,2,13,-6,23.0,1015.0,NW,187.74,0,0,60.0
2026-05-02 14:00:00,2026,5,2,14,-6,24.0,1015.0,NW,192.66,0,0,59.0
2026-05-02 15:00:00,2026,5,2,15,-6,22.0,1015.0,NW,198.47,0,0,49.0
2026-05-02 16:00:00,2026,5,2,16,-1,22.0,1015.0,NW,207.41,0,0,37.0
2026-05-02 17:00:00,2026,5,2,17,0,21.0,1016.0,NW,216.35,0,0,32.0
2026-05-02 18:00:00,2026,5,2,18,1,18.0,1017.0,NW,226.18,0,0,24.0
2026-05-02 19:00:00,2026,5,2,19,2,17.0,1017.0,NW,231.99,0,0,17.0
2026-05-02 20:00:00,2026,5,2,20,2,15.0,1018.0,cv,0.89,0,0,21.0
2026-05-02 21:00:00,2026,5,2,21,1,17.0,1018.0,NW,1.79,0,0,27.0
2026-05-02 22:00:00,2026,5,2,22,1,17.0,1018.0,SE,4.02,0,0,27.0
2026-05-02 23:00:00,2026,5,2,23,3,13.0,1018.0,cv,0.89,0,0,42.0
2026-05-03 00:00:00,2026,5,3,0,5,11.0,1018.0,cv,1.78,0,0,42.0
2026-05-03 01:00:00,2026,5,3,1,6,10.0,1017.0,SE,0.89,0,0,55.0
2026-05-03 02:00:00,2026,5,3,2,4,9.0,1016.0,NE,1.79,0,0,48.0
2026-05-03 03:00:00,2026,5,3,3,4,9.0,1016.0,NE,2.68,0,0,40.0
2026-05-03 04:00:00,2026,5,3,4,5,9.0,1015.0,cv,0.89,0,0,42.0
2026-05-03 05:00:00,2026,5,3,5,4,7.0,1015.0,NE,0.89,0,0,39.0
2026-05-03 06:00:00,2026,5,3,6,5,8.0,1014.0,cv,0.89,0,0,64.0
2026-05-03 07:00:00,2026,5,3,7,6,12.0,1014.0,cv,1.78,0,0,88.0
2026-05-03 08:00:00,2026,5,3,8,6,14.0,1014.0,cv,2.67,0,0,104.0
2026-05-03 09:00:00,2026,5,3,9,4,17.0,1012.0,cv,4.46,0,0,122.0
2026-05-03 10:00:00,2026,5,3,10,3,20.0,1011.0,SE,3.13,0,0,167.0
2026-05-03 11:00:00,2026,5,3,11,4,22.0,1010.0,SE,8.05,0,0,116.0
2026-05-03 12:00:00,2026,5,3,12,1,24.0,1007.0,SE,16.1,0,0,121.0
2026-05-03 13:00:00,2026,5,3,13,-1,23.0,1006.0,SE,25.04,0,0,113.0
2026-05-03 14:00:00,2026,5,3,14,2,23.0,1008.0,NW,8.05,0,0,90.0
2026-05-03 15:00:00,2026,5,3,15,0,23.0,1008.0,NW,16.1,0,0,59.0
2026-05-03 16:00:00,2026,5,3,16,-5,23.0,1008.0,NW,28.17,0,0,66.0
2026-05-03 17:00:00,2026,5,3,17,-8,23.0,1008.0,NW,38.0,0,0,95.0
2026-05-03 18:00:00,2026,5,3,18,-10,20.0,1010.0,NW,53.2,0,0,104.0
2026-05-03 19:00:00,2026,5,3,19,-10,19.0,1012.0,NW,65.27,0,0,117.0
2026-05-03 20:00:00,2026,5,3,20,-7,17.0,1014.0,NW,76.45,0,0,96.0
2026-05-03 21:00:00,2026,5,3,21,-7,16.0,1016.0,NW,88.52,0,0,50.0
2026-05-03 22:00:00,2026,5,3,22,-8,14.0,1016.0,NW,99.7,0,0,50.0
2026-05-03 23:00:00,2026,5,3,23,-5,13.0,1017.0,NW,109.53,0,0,48.0
2026-05-04 00:00:00,2026,5,4,0,-5,12.0,1017.0,NW,123.39,0,0,52.0
2026-05-04 01:00:00,2026,5,4,1,-6,11.0,1018.0,NW,133.22,0,0,39.0
2026-05-04 02:00:00,2026,5,4,2,-6,11.0,1018.0,NW,142.16,0,0,35.0
2026-05-04 03:00:00,2026,5,4,3,-7,10.0,1018.0,NW,149.31,0,0,50.0
2026-05-04 04:00:00,2026,5,4,4,-7,10.0,1017.0,NW,155.12,0,0,38.0
2026-05-04 05:00:00,2026,5,4,5,-6,10.0,1017.0,NW,163.17,0,0,41.0
2026-05-04 06:00:00,2026,5,4,6,-6,10.0,1018.0,NW,168.98,0,0,46.0
2026-05-04 07:00:00,2026,5,4,7,-7,11.0,1018.0,NW,174.79,0,0,51.0
2026-05-04 08:00:00,2026,5,4,8,-9,13.0,1017.0,NW,183.73,0,0,51.0
2026-05-04 09:00:00,2026,5,4,9,-12,15.0,1017.0,NW,193.56,0,0,59.0
2026-05-04 10:00:00,2026,5,4,10,-14,17.0,1017.0,NW,205.63,0,0,57.0
2026-05-04 11:00:00,2026,5,4,11,-13,18.0,1017.0,NW,217.7,0,0,56.0
2026-05-04 12:00:00,2026,5,4,12,-14,19.0,1016.0,NW,230.66,0,0,46.0
2026-05-04 13:00:00,2026,5,4,13,-12,18.0,1016.0,NW,242.73,0,0,50.0
2026-05-04 14:00:00,2026,5,4,14,-12,17.0,1016.0,NW,255.69,0,0,52.0
2026-05-04 15:00:00,2026,5,4,15,-12,18.0,1017.0,NW,268.65,0,0,49.0
2026-05-04 16:00:00,2026,5,4,16,-13,18.0,1017.0,NW,281.61,0,0,43.0
2026-05-04 17:00:00,2026,5,4,17,-11,19.0,1017.0,NW,289.66,0,0,43.0
2026-05-04 18:00:00,2026,5,4,18,-12,16.0,1017.0,NW,299.49,0,0,32.0
2026-05-04 19:00:00,2026,5,4,19,-12,16.0,1017.0,NW,305.3,0,0,26.0
2026-05-04 20:00:00,2026,5,4,20,-10,14.0,1018.0,NW,310.22,0,0,31.0
2026-05-04 21:00:00,2026,5,4,21,-8,11.0,1019.0,NE,1.79,0,0,32.0
2026-05-04 22:00:00,2026,5,4,22,-8,14.0,1019.0,cv,1.79,0,0,46.0
2026-05-04 23:00:00,2026,5,4,23,-9,14.0,1019.0,SE,3.13,0,0,98.0
2026-05-05 00:00:00,2026,5,5,0,-2,8.0,1018.0,cv,0.89,0,0,67.0
2026-05-05 01:00:00,2026,5,5,1,-5,8.0,1018.0,cv,1.34,0,0,82.0
2026-05-05 02:00:00,2026,5,5,2,-2,7.0,1018.0,cv,1.79,0,0,65.0
2026-05-05 03:00:00,2026,5,5,3,-3,6.0,1018.0,NW,1.79,0,0,85.0
2026-05-05 04:00:00,2026,5,5,4,-5,7.0,1018.0,cv,0.45,0,0,63.0
2026-05-05 05:00:00,2026,5,5,5,-4,6.0,1019.0,NE,3.13,0,0,48.0
2026-05-05 06:00:00,2026,5,5,6,-2,8.0,1020.0,NW,3.13,0,0,36.0
2026-05-05 07:00:00,2026,5,5,7,-4,11.0,1020.0,NW,6.26,0,0,44.0
2026-05-05 08:00:00,2026,5,5,8,-7,14.0,1020.0,NW,11.18,0,0,49.0
2026-05-05 09:00:00,2026,5,5,9,-9,16.0,1020.0,NW,15.2,0,0,35.0
2026-05-05 10:00:00,2026,5,5,10,-10,16.0,1020.0,NE,3.13,0,0,39.0
2026-05-05 11:00:00,2026,5,5,11,-11,16.0,1020.0,cv,1.79,0,0,52.0
2026-05-05 12:00:00,2026,5,5,12,-10,18.0,1018.0,cv,3.58,0,0,31.0
2026-05-05 13:00:00,2026,5,5,13,-9,19.0,1017.0,cv,5.37,0,0,39.0
2026-05-05 14:00:00,2026,5,5,14,-9,21.0,1016.0,NW,4.92,0,0,36.0
2026-05-05 15:00:00,2026,5,5,15,-9,21.0,1015.0,NW,8.94,0,0,33.0
2026-05-05 16:00:00,2026,5,5,16,-8,19.0,1014.0,SE,5.81,0,0,33.0
2026-05-05 17:00:00,2026,5,5,17,-8,20.0,1014.0,SE,10.73,0,0,38.0
2026-05-05 18:00:00,2026,5,5,18,-7,19.0,1014.0,SE,16.54,0,0,32.0
2026-05-05 19:00:00,2026,5,5,19,-6,18.0,1014.0,SE,20.56,0,0,39.0
2026-05-05 20:00:00,2026,5,5,20,-4,15.0,1015.0,SE,22.35,0,0,38.0
2026-05-05 21:00:00,2026,5,5,21,-4,14.0,1015.0,SE,25.48,0,0,34.0
2026-05-05 22:00:00,2026,5,5,22,-3,14.0,1015.0,SE,28.61,0,0,50.0
2026-05-05 23:00:00,2026,5,5,23,0,12.0,1015.0,cv,0.89,0,0,59.0
2026-05-06 00:00:00,2026,5,6,0,-1,11.0,1015.0,SE,1.79,0,0,59.0
2026-05-06 01:00:00,2026,5,6,1,0,11.0,1014.0,SE,4.92,0,0,56.0
2026-05-06 02:00:00,2026,5,6,2,1,10.0,1014.0,SE,6.71,0,0,63.0
2026-05-06 03:00:00,2026,5,6,3,0,10.0,1013.0,SE,8.5,0,0,72.0
2026-05-06 04:00:00,2026,5,6,4,1,11.0,1013.0,cv,0.89,0,0,71.0
2026-05-06 05:00:00,2026,5,6,5,1,10.0,1012.0,cv,1.78,0,0,75.0
2026-05-06 06:00:00,2026,5,6,6,0,9.0,1012.0,cv,2.67,0,0,71.0
2026-05-06 07:00:00,2026,5,6,7,0,13.0,1012.0,NW,1.79,0,0,61.0
2026-05-06 08:00:00,2026,5,6,8,2,15.0,1011.0,NW,4.92,0,0,93.0
2026-05-06 09:00:00,2026,5,6,9,3,16.0,1011.0,SE,1.79,0,0,97.0
2026-05-06 10:00:00,2026,5,6,10,4,17.0,1010.0,SE,4.92,0,0,110.0
2026-05-06 11:00:00,2026,5,6,11,3,19.0,1009.0,cv,0.89,0,0,95.0
2026-05-06 12:00:00,2026,5,6,12,4,19.0,1008.0,SE,1.79,0,0,103.0
2026-05-06 13:00:00,2026,5,6,13,5,21.0,1007.0,cv,1.79,0,0,123.0
2026-05-06 14:00:00,2026,5,6,14,4,21.0,1006.0,SE,3.13,0,0,138.0
2026-05-06 15:00:00,2026,5,6,15,5,21.0,1005.0,SE,7.15,0,0,111.0
2026-05-06 16:00:00,2026,5,6,16,6,20.0,1005.0,SE,10.28,0,0,110.0
2026-05-06 17:00:00,2026,5,6,17,6,20.0,1004.0,SE,12.07,0,0,108.0
2026-05-06 18:00:00,2026,5,6,18,6,19.0,1003.0,cv,0.89,0,0,106.0
2026-05-06 19:00:00,2026,5,6,19,7,18.0,1004.0,cv,1.78,0,0,108.0
2026-05-06 20:00:00,2026,5,6,20,8,17.0,1004.0,NE,1.79,0,0,120.0
2026-05-06 21:00:00,2026,5,6,21,8,17.0,1004.0,SE,1.79,0,0,154.0
2026-05-06 22:00:00,2026,5,6,22,7,17.0,1004.0,cv,0.89,0,0,134.0
2026-05-06 23:00:00,2026,5,6,23,8,16.0,1003.0,SE,3.13,0,1,133.0
2026-05-07 00:00:00,2026,5,7,0,8,15.0,1004.0,cv,0.89,0,0,124.0
2026-05-07 01:00:00,2026,5,7,1,8,13.0,1003.0,cv,1.78,0,0,126.0
2026-05-07 02:00:00,2026,5,7,2,8,12.0,1003.0,cv,2.23,0,0,127.0
2026-05-07 03:00:00,2026,5,7,3,9,12.0,1002.0,NE,0.89,0,0,132.0
2026-05-07 04:00:00,2026,5,7,4,8,11.0,1003.0,NE,1.78,0,0,132.0
2026-05-07 05:00:00,2026,5,7,5,8,11.0,1003.0,NW,1.79,0,0,135.0
2026-05-07 06:00:00,2026,5,7,6,8,12.0,1004.0,cv,0.89,0,0,159.0
2026-05-07 07:00:00,2026,5,7,7,8,14.0,1005.0,NW,1.79,0,0,151.0
2026-05-07 08:00:00,2026,5,7,8,8,18.0,1006.0,NW,4.92,0,0,148.0
2026-05-07 09:00:00,2026,5,7,9,4,21.0,1006.0,NW,9.84,0,0,140.0
2026-05-07 10:00:00,2026,5,7,10,3,22.0,1006.0,NW,13.86,0,0,105.0
2026-05-07 11:00:00,2026,5,7,11,-1,23.0,1007.0,NW,21.01,0,0,85.0
2026-05-07 12:00:00,2026,5,7,12,-3,24.0,1007.0,NW,25.03,0,0,84.0
2026-05-07 13:00:00,2026,5,7,13,-4,26.0,1006.0,NW,32.18,0,0,114.0
2026-05-07 14:00:00,2026,5,7,14,-6,27.0,1006.0,NW,43.36,0,0,112.0
2026-05-07 15:00:00,2026,5,7,15,-6,27.0,1005.0,NW,52.3,0,0,111.0
2026-05-07 16:00:00,2026,5,7,16,-7,26.0,1005.0,NW,61.24,0,0,36.0
2026-05-07 17:00:00,2026,5,7,17,-6,26.0,1006.0,NW,68.39,0,0,12.0
2026-05-07 18:00:00,2026,5,7,18,-6,24.0,1007.0,NW,72.41,0,0,12.0
2026-05-07 19:00:00,2026,5,7,19,-4,21.0,1008.0,NE,3.13,0,0,15.0
2026-05-07 20:00:00,2026,5,7,20,-2,20.0,1009.0,NE,7.15,0,0,23.0
2026-05-07 21:00:00,2026,5,7,21,-3,18.0,1011.0,SE,1.79,0,0,24.0
2026-05-07 22:00:00,2026,5,7,22,-2,17.0,1012.0,SE,3.58,0,0,16.0
2026-05-07 23:00:00,2026,5,7,23,8,14.0,1013.0,SE,4.47,0,0,63.0
2026-05-08 00:00:00,2026,5,8,0,9,12.0,1014.0,cv,0.89,0,0,84.0
2026-05-08 01:00:00,2026,5,8,1,9,14.0,1014.0,SE,3.13,0,0,93.0
2026-05-08 02:00:00,2026,5,8,2,10,13.0,1015.0,SE,4.92,0,0,109.0
2026-05-08 03:00:00,2026,5,8,3,9,12.0,1015.0,SE,5.81,0,0,128.0
2026-05-08 04:00:00,2026,5,8,4,9,10.0,1015.0,SE,6.7,0,0,125.0
2026-05-08 05:00:00,2026,5,8,5,9,10.0,1015.0,NE,0.89,0,0,125.0
2026-05-08 06:00:00,2026,5,8,6,9,11.0,1016.0,NE,1.78,0,0,126.0
2026-05-08 07:00:00,2026,5,8,7,11,13.0,1016.0,cv,0.89,0,0,136.0
2026-05-08 08:00:00,2026,5,8,8,11,16.0,1016.0,cv,1.78,0,0,147.0
2026-05-08 09:00:00,2026,5,8,9,10,18.0,1016.0,NE,1.79,0,0,95.0
2026-05-08 10:00:00,2026,5,8,10,10,20.0,1016.0,cv,0.89,0,0,72.0
2026-05-08 11:00:00,2026,5,8,11,9,20.0,1016.0,cv,2.68,0,0,64.0
2026-05-08 12:00:00,2026,5,8,12,7,22.0,1014.0,SE,4.02,0,0,61.0
2026-05-08 13:00:00,2026,5,8,13,5,22.0,1013.0,SE,8.04,0,0,58.0
2026-05-08 14:00:00,2026,5,8,14,5,23.0,1013.0,SE,12.06,0,0,65.0
2026-05-08 15:00:00,2026,5,8,15,5,23.0,1012.0,SE,17.87,0,0,62.0
2026-05-08 16:00:00,2026,5,8,16,5,23.0,1012.0,SE,23.68,0,0,79.0
2026-05-08 17:00:00,2026,5,8,17,5,22.0,1011.0,SE,27.7,0,0,74.0
2026-05-08 18:00:00,2026,5,8,18,5,21.0,1011.0,SE,32.62,0,0,67.0
2026-05-08 19:00:00,2026,5,8,19,5,20.0,1012.0,SE,37.54,0,0,80.0
2026-05-08 20:00:00,2026,5,8,20,4,19.0,1012.0,SE,41.56,0,0,68.0
2026-05-08 21:00:00,2026,5,8,21,5,18.0,1013.0,SE,45.58,0,0,63.0
2026-05-08 22:00:00,2026,5,8,22,5,18.0,1014.0,SE,48.71,0,0,55.0
2026-05-08 23:00:00,2026,5,8,23,6,18.0,1015.0,SE,51.84,0,0,70.0
2026-05-09 00:00:00,2026,5,9,0,6,17.0,1014.0,SE,54.97,0,0,84.0
2026-05-09 01:00:00,2026,5,9,1,6,17.0,1014.0,SE,56.76,0,0,65.0
2026-05-09 02:00:00,2026,5,9,2,6,17.0,1015.0,cv,0.89,0,0,65.0
2026-05-09 03:00:00,2026,5,9,3,7,16.0,1015.0,NE,0.89,0,0,70.0
2026-05-09 04:00:00,2026,5,9,4,6,16.0,1015.0,cv,0.89,0,0,70.0
2026-05-09 05:00:00,2026,5,9,5,5,16.0,1014.0,cv,1.78,0,0,75.0
2026-05-09 06:00:00,2026,5,9,6,6,16.0,1014.0,cv,2.67,0,0,90.0
2026-05-09 07:00:00,2026,5,9,7,5,17.0,1015.0,cv,3.56,0,0,91.0
2026-05-09 08:00:00,2026,5,9,8,4,17.0,1015.0,SE,4.92,0,0,87.0
2026-05-09 09:00:00,2026,5,9,9,6,17.0,1015.0,SE,8.94,0,0,80.0
2026-05-09 10:00:00,2026,5,9,10,7,17.0,1016.0,SE,12.96,0,0,83.0
2026-05-09 11:00:00,2026,5,9,11,7,17.0,1016.0,SE,17.88,0,0,79.0
2026-05-09 12:00:00,2026,5,9,12,7,17.0,1016.0,SE,22.8,0,0,69.0
2026-05-09 13:00:00,2026,5,9,13,7,18.0,1015.0,SE,27.72,0,0,70.0
2026-05-09 14:00:00,2026,5,9,14,7,19.0,1015.0,SE,31.74,0,0,72.0
2026-05-09 15:00:00,2026,5,9,15,7,19.0,1014.0,SE,33.53,0,0,74.0
2026-05-09 16:00:00,2026,5,9,16,4,21.0,1013.0,SE,36.66,0,0,71.0
2026-05-09 17:00:00,2026,5,9,17,3,21.0,1013.0,SE,41.58,0,0,48.0
2026-05-09 18:00:00,2026,5,9,18,4,20.0,1013.0,SE,46.5,0,0,43.0
2026-05-09 19:00:00,2026,5,9,19,4,19.0,1014.0,SE,51.42,0,0,45.0
2026-05-09 20:00:00,2026,5,9,20,4,18.0,1015.0,SE,57.23,0,0,47.0
2026-05-09 21:00:00,2026,5,9,21,5,18.0,1015.0,SE,62.15,0,0,56.0
2026-05-09 22:00:00,2026,5,9,22,5,17.0,1015.0,SE,66.17,0,0,59.0
2026-05-09 23:00:00,2026,5,9,23,5,17.0,1016.0,SE,67.96,0,0,59.0
2026-05-10 00:00:00,2026,5,10,0,5,17.0,1016.0,SE,71.09,0,0,55.0
2026-05-10 01:00:00,2026,5,10,1,5,16.0,1016.0,cv,0.89,0,0,50.0
2026-05-10 02:00:00,2026,5,10,2,5,16.0,1016.0,SE,1.79,0,0,46.0
2026-05-10 03:00:00,2026,5,10,3,5,16.0,1015.0,SE,4.92,0,0,40.0
2026-05-10 04:00:00,2026,5,10,4,5,15.0,1016.0,SE,8.05,0,0,46.0
2026-05-10 05:00:00,2026,5,10,5,5,14.0,1016.0,cv,0.89,0,0,47.0
2026-05-10 06:00:00,2026,5,10,6,6,14.0,1016.0,cv,1.78,0,0,50.0
2026-05-10 07:00:00,2026,5,10,7,7,15.0,1017.0,cv,2.67,0,0,46.0
2026-05-10 08:00:00,2026,5,10,8,6,16.0,1017.0,SE,1.79,0,0,47.0
2026-05-10 09:00:00,2026,5,10,9,7,17.0,1017.0,SE,6.71,0,0,55.0
2026-05-10 10:00:00,2026,5,10,10,7,17.0,1017.0,SE,9.84,0,0,51.0
2026-05-10 11:00:00,2026,5,10,11,7,17.0,1017.0,SE,12.97,0,0,63.0
2026-05-10 12:00:00,2026,5,10,12,7,18.0,1017.0,NE,4.02,0,0,62.0
2026-05-10 13:00:00,2026,5,10,13,8,19.0,1016.0,SE,1.79,0,0,64.0
2026-05-10 14:00:00,2026,5,10,14,7,19.0,1016.0,SE,3.58,0,0,63.0
2026-05-10 15:00:00,2026,5,10,15,7,20.0,1015.0,NE,1.79,0,0,63.0
2026-05-10 16:00:00,2026,5,10,16,7,20.0,1015.0,NE,3.58,0,0,59.0
2026-05-10 17:00:00,2026,5,10,17,6,20.0,1015.0,NE,5.37,0,0,70.0
2026-05-10 18:00:00,2026,5,10,18,8,19.0,1014.0,SE,1.79,0,0,71.0
2026-05-10 19:00:00,2026,5,10,19,5,19.0,1014.0,SE,4.92,0,0,69.0
2026-05-10 20:00:00,2026,5,10,20,3,19.0,1015.0,SE,6.71,0,0,65.0
2026-05-10 21:00:00,2026,5,10,21,1,19.0,1016.0,SE,10.73,0,0,54.0
2026-05-10 22:00:00,2026,5,10,22,3,17.0,1016.0,SE,14.75,0,1,40.0
2026-05-10 23:00:00,2026,5,10,23,6,14.0,1017.0,SE,16.54,0,2,42.0
2026-05-11 00:00:00,2026,5,11,0,9,12.0,1016.0,NE,1.79,0,3,42.0
2026-05-11 01:00:00,2026,5,11,1,9,11.0,1015.0,NE,4.92,0,4,48.0
2026-05-11 02:00:00,2026,5,11,2,9,10.0,1014.0,NW,4.92,0,5,51.0
2026-05-11 03:00:00,2026,5,11,3,9,10.0,1012.0,NW,8.94,0,6,57.0
2026-05-11 04:00:00,2026,5,11,4,9,10.0,1011.0,NE,5.81,0,7,49.0
2026-05-11 05:00:00,2026,5,11,5,9,11.0,1011.0,NE,10.73,0,8,46.0
2026-05-11 06:00:00,2026,5,11,6,10,11.0,1010.0,NE,15.65,0,9,40.0
2026-05-11 07:00:00,2026,5,11,7,10,11.0,1009.0,NE,19.67,0,10,39.0
2026-05-11 08:00:00,2026,5,11,8,10,11.0,1009.0,NE,23.69,0,11,33.0
